64573839527445504047486366534028663343;"Hidden Legends";"op24";"Relm";24-107L;Legend;http://tcgplayer.com/product/594694/final-fantasy-tcg-hidden-legends-relm?page=1;None
224190490500787653516622710650118944043;"Hidden Legends";"op24";"Minwu";24-053H;Hero;http://tcgplayer.com/product/594557/final-fantasy-tcg-hidden-legends-minwu?page=1;None
181985214394069283527269486463346987187;"Hidden Legends";"op24";"Leon";24-090L;Legend;http://tcgplayer.com/product/594667/final-fantasy-tcg-hidden-legends-leon?page=1;None
37056744485898145454691282525741663808;"Hidden Legends";"op24";"Minfilia";6-079L;Legend;http://tcgplayer.com/product/597103/final-fantasy-tcg-hidden-legends-minfilia?page=1;None
88694494387791264647680222842545960369;"Hidden Legends";"op24";"Leo";24-072C;Common;http://tcgplayer.com/product/594645/final-fantasy-tcg-hidden-legends-leo?page=1;None
253179646563344403948774617940432257867;"Hidden Legends";"op24";"Siren (MOBIUS)";24-099C;Common;http://tcgplayer.com/product/594686/final-fantasy-tcg-hidden-legends-siren-mobius?page=1;None
36839801286189787804800923802217856341;"Hidden Legends";"op24";"Clive";24-005L;Legend;http://tcgplayer.com/product/588351/final-fantasy-tcg-hidden-legends-clive-full-art-signature?page=1;Full Art Signature
49546907069886016274169073585607440003;"Hidden Legends";"op24";"Zalera, the Death Seraph";24-026H;Hero;http://tcgplayer.com/product/594473/final-fantasy-tcg-hidden-legends-zalera-the-death-seraph-full-art?page=1;Full Art
338348376454756988240305959135988986778;"Hidden Legends";"op24";"Guardian";24-075C;Common;http://tcgplayer.com/product/594649/final-fantasy-tcg-hidden-legends-guardian?page=1;None
161359964498549862947623730377850373394;"Hidden Legends";"op24";"Lightning (24-086C)";24-086C;Rare;http://tcgplayer.com/product/594663/final-fantasy-tcg-hidden-legends-lightning-24-086c?page=1;None
182685200950647164857303695645221179219;"Hidden Legends";"op24";"Strago";24-098H;Hero;http://tcgplayer.com/product/594685/final-fantasy-tcg-hidden-legends-strago-full-art?page=1;Full Art
172652761160421792261230525121118705636;"Hidden Legends";"op24";"Onion Knight";24-041C;Common;http://tcgplayer.com/product/594488/final-fantasy-tcg-hidden-legends-onion-knight?page=1;None
250227933324899221423920239312278582455;"Hidden Legends";"op24";"Belgemine";24-052L;Legend;http://tcgplayer.com/product/594555/final-fantasy-tcg-hidden-legends-belgemine?page=1;None
236065940113324725388079428557265731402;"Hidden Legends";"op24";"Bahamut";24-014H;Hero;http://tcgplayer.com/product/594362/final-fantasy-tcg-hidden-legends-bahamut-full-art?page=1;Full Art
270403487133988432367260118809917768592;"Hidden Legends";"op24";"Relm";24-107L;Legend;http://tcgplayer.com/product/594695/final-fantasy-tcg-hidden-legends-relm-full-art?page=1;Full Art
283228123055996280272384361510081249489;"Hidden Legends";"op24";"Deadly Nightshade";24-004R;Rare;http://tcgplayer.com/product/593782/final-fantasy-tcg-hidden-legends-deadly-nightshade-full-art?page=1;Full Art
104691553203797748513802605818831951851;"Hidden Legends";"op24";"Ulmia";24-020C;Rare;http://tcgplayer.com/product/594370/final-fantasy-tcg-hidden-legends-ulmia?page=1;None
237184087853695904756015618085137673057;"Hidden Legends";"op24";"Nu Mou";24-036C;Common;http://tcgplayer.com/product/594483/final-fantasy-tcg-hidden-legends-nu-mou?page=1;None
329979203966792973087863103292291407935;"Hidden Legends";"op24";"Sophia (SOPFFO)";24-047R;Rare;http://tcgplayer.com/product/594549/final-fantasy-tcg-hidden-legends-sophia-sopffo-full-art?page=1;Full Art
188170159396083572593497331776108917875;"Hidden Legends";"op24";"Wing Wraith";24-054C;Common;http://tcgplayer.com/product/594558/final-fantasy-tcg-hidden-legends-wing-wraith?page=1;None
63868754759781654064672119984728585902;"Hidden Legends";"op24";"Cactite";24-059R;Rare;http://tcgplayer.com/product/594566/final-fantasy-tcg-hidden-legends-cactite-full-art?page=1;Full Art
249082099527904562195817410926226441281;"Hidden Legends";"op24";"Kimahri";24-093R;Rare;http://tcgplayer.com/product/594674/final-fantasy-tcg-hidden-legends-kimahri-full-art?page=1;Full Art
225342155759561997134250031592756511836;"Hidden Legends";"op24";"Cyan";24-003H;Hero;http://tcgplayer.com/product/593780/final-fantasy-tcg-hidden-legends-cyan-full-art?page=1;Full Art
82570654377122181186862011969705657334;"Hidden Legends";"op24";"Juggler";24-076C;Common;http://tcgplayer.com/product/594650/final-fantasy-tcg-hidden-legends-juggler?page=1;None
307879423844862082710732877638762401670;"Hidden Legends";"op24";"Tidus";24-101C;Common;http://tcgplayer.com/product/594688/final-fantasy-tcg-hidden-legends-tidus-24-101c?page=1;None
260155718495740014116376453887497282282;"Hidden Legends";"op24";"Warrior of Light ex";24-002C;Common;http://tcgplayer.com/product/593696/final-fantasy-tcg-hidden-legends-warrior-of-light-ex?page=1;None
